id,nivel_permiso
CL0020471,megausuario
CL0020472,megausuario
CL0020473,superusuario
CL0020474,megausuario
CL0020475,megausuario
CL0020476,megausuario
CL0020477,megausuario
CL0020478,superusuario
CL0020479,superusuario
CL0020480,superusuario
CL0020481,superusuario
CL0020482,megausuario
CL0020483,megausuario
CL0020484,superusuario
CL0020485,superusuario
CL0020486,superusuario
CL0020487,superusuario
CL0020488,megausuario
CL0020489,superusuario
CL0020490,superusuario
CL0020491,superusuario
CL0020492,megausuario
CL0020493,megausuario
CL0020494,megausuario
CL0020495,megausuario
CL0020496,superusuario
CL0020497,megausuario
CL0020498,megausuario
CL0020499,megausuario
CL0020500,superusuario
CL0020501,superusuario
CL0020502,superusuario
CL0020503,superusuario
CL0020504,megausuario
CL0020505,superusuario
CL0020506,megausuario
CL0020507,megausuario
CL0020508,megausuario
CL0020509,superusuario
CL0020510,megausuario
CL0020511,superusuario
CL0020512,megausuario
CL0020513,superusuario
CL0020514,megausuario
CL0020515,megausuario
CL0020516,superusuario
CL0020517,megausuario
CL0020518,megausuario
CL0020519,superusuario
CL0020520,megausuario
CL0020521,superusuario
CL0020522,megausuario
CL0020523,megausuario
CL0020524,megausuario
CL0020525,superusuario
CL0020526,megausuario
CL0020527,superusuario
CL0020528,superusuario
CL0020529,megausuario
CL0020530,superusuario
CL0020531,megausuario
CL0020532,superusuario
CL0020533,megausuario
CL0020534,megausuario
CL0020535,superusuario
CL0020536,superusuario
CL0020537,megausuario
CL0020538,superusuario
CL0020539,megausuario
CL0020540,superusuario
CL0020541,superusuario
CL0020542,megausuario
CL0020543,megausuario
CL0020544,superusuario
CL0020545,megausuario
CL0020546,superusuario
CL0020547,superusuario
CL0020548,superusuario
CL0020549,megausuario
CL0020550,superusuario
CL0020551,superusuario
CL0020552,megausuario
CL0020553,superusuario
CL0020554,megausuario
CL0020555,megausuario
CL0020556,megausuario
CL0020557,superusuario
CL0020558,superusuario
CL0020559,megausuario
CL0020560,superusuario
CL0020561,megausuario
CL0020562,megausuario
CL0020563,superusuario
CL0020564,superusuario
CL0020565,megausuario
CL0020566,superusuario
CL0020567,megausuario
CL0020568,superusuario
CL0020569,megausuario
CL0020570,megausuario
CL0020571,superusuario
CL0020572,superusuario
CL0020573,superusuario
CL0020574,superusuario
CL0020575,superusuario
CL0020576,superusuario
CL0020577,megausuario
CL0020578,megausuario
CL0020579,megausuario
CL0020580,superusuario
CL0020581,megausuario
CL0020582,megausuario
CL0020583,superusuario
CL0020584,superusuario
CL0020585,superusuario
CL0020586,superusuario
CL0020587,megausuario
CL0020588,megausuario
CL0020589,superusuario
CL0020590,megausuario
CL0020591,megausuario
CL0020592,megausuario
CL0020593,superusuario
CL0020594,megausuario
CL0020595,megausuario
CL0020596,megausuario
CL0020597,megausuario
CL0020598,megausuario
CL0020599,superusuario
CL0020600,megausuario
CL0020601,megausuario
CL0020602,superusuario
CL0020603,superusuario
CL0020604,megausuario
CL0020605,superusuario
CL0020606,superusuario
CL0020607,megausuario
CL0020608,superusuario
CL0020609,megausuario
CL0020610,superusuario
CL0020611,superusuario
CL0020612,superusuario
CL0020613,megausuario
CL0020614,megausuario
CL0020615,megausuario
CL0020616,superusuario
CL0020617,megausuario
CL0020618,superusuario
CL0020619,megausuario
CL0020620,megausuario
CL0020621,superusuario
CL0020622,megausuario
CL0020623,megausuario
CL0020624,megausuario
CL0020625,superusuario
CL0020626,superusuario
CL0020627,megausuario
CL0020628,megausuario
CL0020629,superusuario
CL0020630,superusuario
CL0020631,megausuario
CL0020632,superusuario
CL0020633,megausuario
CL0020634,superusuario
CL0020635,superusuario
CL0020636,megausuario
CL0020637,superusuario
CL0020638,superusuario
CL0020639,megausuario
CL0020640,superusuario
CL0020641,superusuario
CL0020642,megausuario
CL0020643,superusuario
CL0020644,superusuario
CL0020645,megausuario
CL0020646,megausuario
CL0020647,superusuario
CL0020648,megausuario
CL0020649,megausuario
CL0020650,megausuario
CL0020651,superusuario
CL0020652,megausuario
CL0020653,megausuario
CL0020654,superusuario
CL0020655,superusuario
CL0020656,megausuario
CL0020657,superusuario
CL0020658,megausuario
CL0020659,megausuario
CL0020660,superusuario
CL0020661,megausuario
CL0020662,megausuario
CL0020663,megausuario
CL0020664,superusuario
CL0020665,megausuario
CL0020666,superusuario
CL0020667,superusuario
CL0020668,superusuario
CL0020669,superusuario
CL0020670,superusuario
CL0020671,megausuario
CL0020672,megausuario
CL0020673,superusuario
CL0020674,megausuario
CL0020675,superusuario
CL0020676,superusuario
CL0020677,megausuario
CL0020678,megausuario
CL0020679,megausuario
CL0020680,megausuario
CL0020681,superusuario
CL0020682,megausuario
CL0020683,megausuario
CL0020684,megausuario
CL0020685,megausuario
CL0020686,megausuario
CL0020687,megausuario
CL0020688,superusuario
CL0020689,superusuario
CL0020690,superusuario
CL0020691,superusuario
CL0020692,megausuario
CL0020693,superusuario
CL0020694,superusuario
CL0020695,superusuario
CL0020696,superusuario
CL0020697,megausuario
CL0020698,megausuario
CL0020699,megausuario
CL0020700,superusuario
CL0020701,megausuario
CL0020702,megausuario
CL0020703,superusuario
CL0020704,superusuario
CL0020705,megausuario
CL0020706,superusuario
CL0020707,superusuario
CL0020708,superusuario
CL0020709,megausuario
CL0020710,megausuario
CL0020711,megausuario
CL0020712,megausuario
CL0020713,megausuario
CL0020714,megausuario
CL0020715,megausuario
CL0020716,superusuario
CL0020717,megausuario
CL0020718,superusuario
CL0020719,superusuario
CL0020720,megausuario
CL0020721,megausuario
CL0020722,megausuario
CL0020723,megausuario
CL0020724,superusuario
CL0020725,megausuario
CL0020726,megausuario
CL0020727,megausuario
CL0020728,superusuario
CL0020729,megausuario
CL0020730,megausuario
CL0020731,superusuario
CL0020732,megausuario
CL0020733,megausuario
CL0020734,superusuario
CL0020735,megausuario
CL0020736,megausuario
CL0020737,megausuario
CL0020738,megausuario
CL0020739,superusuario
CL0020740,superusuario
CL0020741,superusuario
CL0020742,superusuario
CL0020743,megausuario
CL0020744,megausuario
CL0020745,megausuario
CL0020746,megausuario
CL0020747,megausuario
CL0020748,megausuario
CL0020749,megausuario
CL0020750,superusuario
CL0020751,megausuario
CL0020752,megausuario
CL0020753,megausuario
CL0020754,superusuario
CL0020755,superusuario
CL0020756,megausuario
CL0020757,superusuario
CL0020758,superusuario
CL0020759,superusuario
CL0020760,megausuario
CL0020761,superusuario
CL0020762,megausuario
CL0020763,superusuario
CL0020764,superusuario
CL0020765,megausuario
CL0020766,superusuario
CL0020767,megausuario
CL0020768,megausuario
CL0020769,megausuario
CL0020770,megausuario
CL0020771,superusuario
CL0020772,superusuario
CL0020773,superusuario
CL0020774,superusuario
CL0020775,superusuario
CL0020776,megausuario
CL0020777,megausuario
CL0020778,megausuario
CL0020779,superusuario
CL0020780,superusuario
CL0020781,superusuario
CL0020782,superusuario
CL0020783,superusuario
CL0020784,megausuario
CL0020785,superusuario
CL0020786,superusuario
CL0020787,megausuario
CL0020788,superusuario
CL0020789,superusuario
CL0020790,megausuario
CL0020791,superusuario
CL0020792,superusuario
CL0020793,superusuario
CL0020794,superusuario
CL0020795,megausuario
CL0020796,megausuario
CL0020797,megausuario
CL0020798,megausuario
CL0020799,superusuario
CL0020800,megausuario
CL0020801,superusuario
CL0020802,megausuario
CL0020803,megausuario
CL0020804,superusuario
CL0020805,megausuario
CL0020806,megausuario
CL0020807,megausuario
CL0020808,superusuario
CL0020809,megausuario
CL0020810,superusuario
CL0020811,superusuario
CL0020812,megausuario
CL0020813,superusuario
CL0020814,megausuario
CL0020815,megausuario
CL0020816,superusuario
CL0020817,megausuario
CL0020818,megausuario
CL0020819,megausuario
CL0020820,superusuario
CL0020821,superusuario
CL0020822,superusuario
CL0020823,megausuario
CL0020824,superusuario
CL0020825,megausuario
CL0020826,megausuario
CL0020827,megausuario
CL0020828,megausuario
CL0020829,megausuario
CL0020830,megausuario
CL0020831,superusuario
CL0020832,megausuario
CL0020833,megausuario
CL0020834,superusuario
CL0020835,superusuario
CL0020836,megausuario
CL0020837,megausuario
CL0020838,superusuario
CL0020839,superusuario
CL0020840,megausuario
CL0020841,megausuario
CL0020842,superusuario
CL0020843,superusuario
CL0020844,superusuario
CL0020845,superusuario
CL0020846,superusuario
CL0020847,superusuario
CL0020848,superusuario
CL0020849,megausuario
CL0020850,superusuario
CL0020851,superusuario
CL0020852,superusuario
CL0020853,megausuario
CL0020854,superusuario
CL0020855,superusuario
CL0020856,megausuario
CL0020857,megausuario
CL0020858,superusuario
CL0020859,megausuario
CL0020860,megausuario
CL0020861,superusuario
CL0020862,megausuario
CL0020863,superusuario
CL0020864,superusuario
CL0020865,megausuario
CL0020866,megausuario
CL0020867,superusuario
CL0020868,superusuario
CL0020869,superusuario
CL0020870,megausuario
CL0020871,superusuario
CL0020872,megausuario
CL0020873,superusuario
CL0020874,superusuario
CL0020875,superusuario
CL0020876,superusuario
CL0020877,megausuario
CL0020878,megausuario
CL0020879,superusuario
CL0020880,megausuario
CL0020881,superusuario
CL0020882,megausuario
CL0020883,superusuario
CL0020884,superusuario
CL0020885,superusuario
CL0020886,superusuario
CL0020887,megausuario
CL0020888,megausuario
CL0020889,superusuario
CL0020890,superusuario
CL0020891,superusuario
CL0020892,superusuario
CL0020893,megausuario
CL0020894,megausuario
CL0020895,megausuario
CL0020896,superusuario
CL0020897,superusuario
CL0020898,megausuario
CL0020899,superusuario
CL0020900,superusuario
CL0020901,megausuario
CL0020902,megausuario
CL0020903,megausuario
CL0020904,superusuario
CL0020905,megausuario
CL0020906,megausuario
CL0020907,megausuario
CL0020908,superusuario
CL0020909,megausuario
CL0020910,megausuario
CL0020911,megausuario
CL0020912,superusuario
CL0020913,megausuario
CL0020914,superusuario
CL0020915,megausuario
CL0020916,superusuario
CL0020917,superusuario
CL0020918,megausuario
CL0020919,megausuario
CL0020920,superusuario
CL0020921,megausuario
CL0020922,megausuario
CL0020923,superusuario
CL0020924,megausuario
CL0020925,megausuario
CL0020926,megausuario
CL0020927,superusuario
CL0020928,superusuario
CL0020929,megausuario
CL0020930,superusuario
CL0020931,superusuario
CL0020932,superusuario
CL0020933,superusuario
CL0020934,megausuario
CL0020935,megausuario
CL0020936,superusuario
CL0020937,megausuario
CL0020938,megausuario
CL0020939,superusuario
CL0020940,superusuario
CL0020941,megausuario
CL0020942,superusuario
CL0020943,superusuario
CL0020944,megausuario
CL0020945,superusuario
CL0020946,superusuario
CL0020947,megausuario
CL0020948,superusuario
CL0020949,megausuario
CL0020950,megausuario
CL0020951,megausuario
CL0020952,superusuario
CL0020953,megausuario
CL0020954,superusuario
CL0020955,superusuario
CL0020956,superusuario
CL0020957,superusuario
CL0020958,superusuario
CL0020959,megausuario
CL0020960,megausuario
CL0020961,megausuario
CL0020962,megausuario
CL0020963,megausuario
CL0020964,megausuario
CL0020965,superusuario
CL0020966,superusuario
CL0020967,megausuario
CL0020968,superusuario
CL0020969,megausuario
CL0020970,superusuario
CL0020971,megausuario
CL0020972,megausuario
CL0020973,superusuario
CL0020974,superusuario
CL0020975,superusuario
CL0020976,megausuario
CL0020977,superusuario
CL0020978,superusuario
CL0020979,superusuario
CL0020980,superusuario
CL0020981,megausuario
CL0020982,megausuario
CL0020983,superusuario
CL0020984,megausuario
CL0020985,megausuario
CL0020986,superusuario
CL0020987,superusuario
CL0020988,megausuario
CL0020989,megausuario
CL0020990,megausuario
CL0020991,megausuario
CL0020992,superusuario
CL0020993,superusuario
CL0020994,megausuario
CL0020995,superusuario
CL0020996,megausuario
CL0020997,megausuario
CL0020998,megausuario
CL0020999,megausuario
CL0021000,superusuario
CL0021001,megausuario
CL0021002,megausuario
CL0021003,superusuario
CL0021004,superusuario
CL0021005,superusuario
CL0021006,superusuario
CL0021007,superusuario
CL0021008,superusuario
CL0021009,megausuario
CL0021010,superusuario
CL0021011,superusuario
CL0021012,megausuario
CL0021013,megausuario
CL0021014,superusuario
CL0021015,megausuario
CL0021016,superusuario
CL0021017,megausuario
CL0021018,superusuario
CL0021019,megausuario
CL0021020,superusuario
CL0021021,superusuario
CL0021022,superusuario
CL0021023,superusuario
CL0021024,superusuario
CL0021025,superusuario
CL0021026,superusuario
CL0021027,superusuario
CL0021028,megausuario
CL0021029,superusuario
CL0021030,megausuario
CL0021031,superusuario
CL0021032,superusuario
CL0021033,megausuario
CL0021034,superusuario
CL0021035,superusuario
CL0021036,megausuario
CL0021037,superusuario
CL0021038,megausuario
CL0021039,superusuario
CL0021040,megausuario
CL0021041,megausuario
CL0021042,superusuario
CL0021043,megausuario
CL0021044,megausuario
CL0021045,megausuario
CL0021046,superusuario
CL0021047,megausuario
CL0021048,megausuario
CL0021049,superusuario
CL0021050,megausuario
CL0021051,megausuario
CL0021052,megausuario
CL0021053,superusuario
CL0021054,superusuario
CL0021055,superusuario
CL0021056,superusuario
CL0021057,megausuario
CL0021058,superusuario
CL0021059,megausuario
CL0021060,superusuario
CL0021061,megausuario
CL0021062,superusuario
CL0021063,megausuario
CL0021064,superusuario
CL0021065,megausuario
CL0021066,megausuario
CL0021067,superusuario
CL0021068,superusuario
CL0021069,superusuario
CL0021070,megausuario
CL0021071,megausuario
CL0021072,megausuario
CL0021073,superusuario
CL0021074,superusuario
CL0021075,megausuario
CL0021076,superusuario
CL0021077,superusuario
CL0021078,megausuario
CL0021079,superusuario
CL0021080,megausuario
CL0021081,megausuario
CL0021082,megausuario
CL0021083,megausuario
CL0021084,superusuario
CL0021085,superusuario
CL0021086,superusuario
CL0021087,superusuario
CL0021088,megausuario
CL0021089,megausuario
CL0021090,superusuario
CL0021091,megausuario
CL0021092,superusuario
CL0021093,superusuario
CL0021094,megausuario
CL0021095,superusuario
CL0021096,superusuario
CL0021097,megausuario
CL0021098,megausuario
CL0021099,superusuario
CL0021100,superusuario
CL0021101,superusuario
CL0021102,superusuario
CL0021103,megausuario
CL0021104,megausuario
CL0021105,megausuario
CL0021106,superusuario
CL0021107,megausuario
CL0021108,superusuario
CL0021109,superusuario
CL0021110,superusuario
CL0021111,megausuario
CL0021112,superusuario
CL0021113,superusuario
CL0021114,superusuario
CL0021115,superusuario
