funcion_id,sala_id,pelicula_id,fecha,hora
FUN005226,SL0044988,MOV000305,2021-12-30,18:32:56
FUN005227,SL0007021,MOV000587,2022-01-06,21:49:43
FUN005228,SL0060343,MOV000081,2021-10-13,12:37:17
FUN005229,SL0063148,MOV000302,2022-01-02,09:11:24
FUN005230,SL0029310,MOV001003,2021-04-30,16:17:52
FUN005231,SL0055676,MOV001043,2022-01-02,14:44:28
FUN005232,SL0042427,MOV000139,2021-04-20,11:17:18
FUN005233,SL0034094,MOV001270,2021-12-23,01:24:33
FUN005234,SL0022257,MOV001304,2021-11-18,14:44:56
FUN005235,SL0013759,MOV001277,2021-12-24,16:26:28
FUN005236,SL0015573,MOV000686,2021-11-19,20:59:18
FUN005237,SL0029678,MOV000823,2021-08-26,10:35:43
FUN005238,SL0027628,MOV001063,2021-12-05,19:19:32
FUN005239,SL0008388,MOV000705,2021-06-10,11:04:09
FUN005240,SL0000203,MOV000601,2021-06-29,08:52:03
FUN005241,SL0032078,MOV000486,2022-01-05,03:12:36
FUN005242,SL0072393,MOV000933,2021-11-30,05:19:09
FUN005243,SL0027145,MOV000894,2022-01-01,03:40:57
FUN005244,SL0054810,MOV000833,2021-12-23,04:05:30
FUN005245,SL0032761,MOV000042,2021-12-16,10:50:02
FUN005246,SL0051757,MOV000741,2021-11-23,09:49:18
FUN005247,SL0066121,MOV000795,2021-09-20,06:22:39
FUN005248,SL0047794,MOV000835,2021-06-14,12:35:07
FUN005249,SL0048999,MOV001146,2021-10-24,17:31:38
FUN005250,SL0001432,MOV000006,2021-09-13,10:36:19
FUN005251,SL0051887,MOV000593,2021-07-03,08:47:09
FUN005252,SL0041320,MOV000458,2021-09-21,12:35:18
FUN005253,SL0042165,MOV000952,2021-06-21,06:21:15
FUN005254,SL0064276,MOV000739,2021-05-30,14:20:32
FUN005255,SL0021911,MOV001285,2021-11-09,10:12:37
FUN005256,SL0036928,MOV000130,2021-08-07,06:12:26
FUN005257,SL0004434,MOV001022,2021-12-05,19:59:57
FUN005258,SL0015814,MOV001413,2021-12-25,18:34:51
FUN005259,SL0065995,MOV000768,2021-07-26,05:34:23
FUN005260,SL0036984,MOV000941,2021-09-10,16:44:15
FUN005261,SL0010576,MOV000863,2021-10-26,22:26:08
FUN005262,SL0042867,MOV001309,2022-01-06,10:24:23
FUN005263,SL0040239,MOV000031,2021-05-16,14:24:10
FUN005264,SL0025610,MOV000173,2021-10-14,18:32:06
FUN005265,SL0044474,MOV001171,2021-07-28,20:35:42
FUN005266,SL0055506,MOV001044,2021-12-24,02:47:55
FUN005267,SL0001796,MOV000963,2021-05-24,10:48:46
FUN005268,SL0015034,MOV000261,2022-01-05,07:58:19
FUN005269,SL0035758,MOV000250,2021-11-11,23:24:08
FUN005270,SL0025060,MOV000985,2022-01-07,05:02:54
FUN005271,SL0049141,MOV000807,2021-10-15,05:16:31
FUN005272,SL0047090,MOV000391,2021-10-15,21:19:44
FUN005273,SL0004358,MOV001258,2021-07-23,11:44:48
FUN005274,SL0057682,MOV000078,2021-06-18,09:22:10
FUN005275,SL0066018,MOV001332,2021-11-05,22:19:42
FUN005276,SL0011607,MOV001027,2021-07-30,23:57:14
FUN005277,SL0042703,MOV000298,2021-09-06,23:55:56
FUN005278,SL0045279,MOV001256,2021-12-30,16:22:30
FUN005279,SL0005221,MOV001344,2022-01-04,12:48:45
FUN005280,SL0068075,MOV000409,2021-12-02,16:10:23
FUN005281,SL0032002,MOV001118,2021-11-01,07:27:22
FUN005282,SL0031859,MOV001243,2021-12-30,05:04:16
FUN005283,SL0037732,MOV000963,2021-05-08,09:13:55
FUN005284,SL0054654,MOV000095,2021-08-03,03:10:58
FUN005285,SL0028950,MOV000164,2021-06-05,07:14:55
FUN005286,SL0028080,MOV001189,2021-07-24,03:14:58
FUN005287,SL0055151,MOV001016,2021-12-27,01:21:21
FUN005288,SL0001966,MOV001194,2021-12-23,04:14:50
FUN005289,SL0014058,MOV001341,2021-08-26,08:54:17
FUN005290,SL0063358,MOV000628,2021-09-05,07:37:49
FUN005291,SL0044101,MOV000728,2022-01-05,23:50:01
FUN005292,SL0042644,MOV000251,2021-08-23,13:09:16
FUN005293,SL0024639,MOV000550,2021-05-10,06:23:48
FUN005294,SL0035121,MOV000544,2021-08-18,07:20:56
FUN005295,SL0059143,MOV000508,2021-10-07,10:04:37
FUN005296,SL0076350,MOV000694,2021-04-29,05:25:55
FUN005297,SL0060705,MOV001354,2021-11-30,02:14:05
FUN005298,SL0045246,MOV001124,2021-12-07,04:53:35
FUN005299,SL0032276,MOV001415,2021-12-23,14:38:40
FUN005300,SL0047737,MOV000348,2022-01-06,22:49:47
FUN005301,SL0037064,MOV000750,2021-08-28,10:26:13
FUN005302,SL0026359,MOV001083,2021-12-31,01:52:07
FUN005303,SL0003071,MOV000172,2021-07-24,23:51:22
FUN005304,SL0052978,MOV000483,2021-03-27,09:51:05
FUN005305,SL0021781,MOV000134,2021-10-06,01:06:54
FUN005306,SL0014265,MOV001430,2021-12-09,09:57:02
FUN005307,SL0003624,MOV001169,2021-12-01,12:10:19
FUN005308,SL0066478,MOV000561,2021-12-22,13:03:19
FUN005309,SL0057054,MOV001378,2021-08-08,07:39:58
FUN005310,SL0035701,MOV000633,2021-09-19,14:54:20
FUN005311,SL0004177,MOV001111,2021-11-24,12:09:18
FUN005312,SL0071574,MOV000385,2021-09-21,19:02:41
FUN005313,SL0005509,MOV001320,2021-12-27,16:51:47
FUN005314,SL0049418,MOV000267,2021-11-19,11:34:59
FUN005315,SL0005452,MOV001173,2021-08-26,18:37:23
FUN005316,SL0022180,MOV000034,2021-09-09,09:02:26
FUN005317,SL0065328,MOV000689,2021-08-17,06:39:23
FUN005318,SL0009899,MOV000971,2021-12-05,09:23:20
FUN005319,SL0042178,MOV000720,2022-01-07,04:14:39
FUN005320,SL0041495,MOV001101,2021-10-03,03:32:10
FUN005321,SL0058897,MOV001112,2021-07-20,08:21:34
FUN005322,SL0024061,MOV000274,2021-11-16,14:53:40
FUN005323,SL0002818,MOV000761,2021-12-13,06:03:42
FUN005324,SL0000352,MOV000882,2021-12-20,04:58:20
FUN005325,SL0071365,MOV000696,2021-11-03,20:01:58
FUN005326,SL0076677,MOV001142,2021-11-11,13:27:07
FUN005327,SL0033054,MOV000156,2021-12-26,02:07:05
FUN005328,SL0007880,MOV001263,2021-12-16,19:43:34
FUN005329,SL0071391,MOV000061,2021-05-24,08:19:57
FUN005330,SL0036007,MOV001082,2021-12-14,09:10:04
FUN005331,SL0013090,MOV000236,2021-10-28,05:35:44
FUN005332,SL0073155,MOV000929,2021-05-21,17:36:16
FUN005333,SL0025544,MOV000281,2021-07-27,09:08:28
FUN005334,SL0020250,MOV001160,2021-12-01,21:36:17
FUN005335,SL0060440,MOV000266,2021-12-31,21:22:18
FUN005336,SL0036442,MOV001148,2021-07-03,02:27:00
FUN005337,SL0045577,MOV001122,2021-12-25,18:32:24
FUN005338,SL0075557,MOV000940,2021-02-21,13:32:21
FUN005339,SL0058557,MOV000990,2021-12-03,18:56:07
FUN005340,SL0052078,MOV000860,2021-12-18,08:39:57
FUN005341,SL0027540,MOV001207,2021-11-17,22:42:30
FUN005342,SL0049523,MOV000338,2021-08-12,06:28:12
FUN005343,SL0052342,MOV001255,2021-12-18,09:38:43
FUN005344,SL0065512,MOV000451,2021-09-24,00:36:48
FUN005345,SL0065792,MOV001412,2021-12-24,05:34:53
FUN005346,SL0056286,MOV000328,2022-01-02,17:21:59
FUN005347,SL0016249,MOV001356,2021-02-10,15:32:12
FUN005348,SL0015107,MOV001331,2021-10-14,15:04:54
FUN005349,SL0046012,MOV001186,2021-11-14,09:53:40
FUN005350,SL0076251,MOV001229,2021-04-21,22:46:16
FUN005351,SL0033868,MOV000387,2021-11-22,23:41:22
FUN005352,SL0066871,MOV001297,2021-09-09,02:26:14
FUN005353,SL0076573,MOV001190,2021-12-24,19:12:12
FUN005354,SL0066965,MOV001324,2022-01-06,05:10:09
FUN005355,SL0076607,MOV000734,2021-12-07,06:06:19
FUN005356,SL0058411,MOV001241,2021-12-27,17:03:41
FUN005357,SL0059721,MOV000038,2021-12-14,14:08:04
FUN005358,SL0058369,MOV000774,2021-12-22,17:36:53
FUN005359,SL0064211,MOV001039,2021-03-20,09:18:58
FUN005360,SL0070640,MOV001173,2021-08-15,12:55:53
FUN005361,SL0033621,MOV001162,2021-12-09,22:53:19
FUN005362,SL0040301,MOV000763,2022-01-03,03:42:00
FUN005363,SL0042571,MOV001134,2021-12-25,00:45:20
FUN005364,SL0018580,MOV000502,2021-12-04,04:10:47
FUN005365,SL0004371,MOV001009,2021-08-25,13:46:38
FUN005366,SL0020632,MOV000576,2021-10-25,03:17:41
FUN005367,SL0063038,MOV000001,2021-08-02,07:53:02
FUN005368,SL0055097,MOV001205,2021-12-13,09:00:37
FUN005369,SL0061451,MOV000778,2021-08-17,21:28:09
FUN005370,SL0073152,MOV001319,2021-10-18,21:52:39
FUN005371,SL0061591,MOV000574,2021-12-23,03:33:31
FUN005372,SL0032554,MOV000172,2021-04-16,17:14:21
FUN005373,SL0059290,MOV001280,2021-12-28,13:57:01
FUN005374,SL0010934,MOV000997,2021-12-08,21:41:36
FUN005375,SL0053588,MOV001204,2022-01-09,14:28:47
FUN005376,SL0014052,MOV000093,2021-04-23,12:38:25
FUN005377,SL0006472,MOV000948,2021-11-09,12:15:47
FUN005378,SL0052772,MOV000387,2021-11-27,08:07:20
FUN005379,SL0062498,MOV001256,2021-11-22,10:45:08
FUN005380,SL0047744,MOV000921,2021-12-04,15:02:26
FUN005381,SL0058058,MOV000261,2021-12-29,18:25:08
FUN005382,SL0050624,MOV000350,2021-12-10,12:05:41
FUN005383,SL0036605,MOV001020,2021-09-19,02:32:33
FUN005384,SL0030401,MOV000465,2021-05-07,11:02:39
FUN005385,SL0048782,MOV000772,2021-09-17,01:12:00
FUN005386,SL0025468,MOV000559,2021-11-19,04:27:13
FUN005387,SL0002480,MOV000692,2022-01-07,11:00:56
FUN005388,SL0026908,MOV001051,2021-09-21,23:55:47
FUN005389,SL0073854,MOV000186,2021-10-02,08:59:50
FUN005390,SL0012143,MOV001072,2021-12-03,21:06:28
FUN005391,SL0026854,MOV000437,2021-12-20,15:19:52
FUN005392,SL0068958,MOV000358,2021-11-16,11:26:58
FUN005393,SL0011238,MOV000214,2021-12-10,10:14:11
FUN005394,SL0063638,MOV000822,2021-12-18,08:10:44
FUN005395,SL0043890,MOV001411,2021-12-21,01:36:00
FUN005396,SL0061003,MOV001252,2021-12-29,21:30:18
FUN005397,SL0070793,MOV001109,2021-12-21,23:10:55
FUN005398,SL0008828,MOV000199,2021-12-20,02:10:59
FUN005399,SL0035035,MOV001367,2022-01-06,09:46:41
FUN005400,SL0064227,MOV001029,2021-04-22,12:04:37
FUN005401,SL0047599,MOV000864,2021-11-21,09:09:36
FUN005402,SL0032098,MOV000879,2021-11-17,00:07:25
FUN005403,SL0001998,MOV000241,2021-09-14,16:44:32
FUN005404,SL0002193,MOV001253,2021-08-06,09:51:46
FUN005405,SL0011935,MOV001290,2022-01-08,16:13:37
FUN005406,SL0047045,MOV000879,2021-06-27,22:29:41
FUN005407,SL0018934,MOV000563,2021-11-30,21:38:37
FUN005408,SL0007128,MOV000194,2021-12-09,08:10:06
FUN005409,SL0045103,MOV000068,2021-12-24,13:55:04
FUN005410,SL0027607,MOV000140,2021-11-26,14:51:43
FUN005411,SL0043630,MOV001329,2021-11-13,11:16:51
FUN005412,SL0062415,MOV000990,2021-09-11,02:58:06
FUN005413,SL0056888,MOV000339,2021-09-23,22:23:57
FUN005414,SL0011772,MOV001390,2021-08-17,12:22:40
FUN005415,SL0014130,MOV000007,2021-12-05,23:45:15
FUN005416,SL0066957,MOV001243,2022-01-03,02:23:25
FUN005417,SL0043999,MOV001225,2021-03-05,03:22:28
FUN005418,SL0005168,MOV000936,2022-01-03,19:39:59
FUN005419,SL0016892,MOV001072,2021-11-24,02:33:05
FUN005420,SL0007013,MOV000259,2021-11-25,20:02:29
FUN005421,SL0051792,MOV000025,2021-08-05,03:24:52
FUN005422,SL0029311,MOV000877,2022-01-02,11:50:45
FUN005423,SL0004838,MOV000839,2021-09-26,14:16:55
FUN005424,SL0004707,MOV000722,2021-12-03,08:31:45
FUN005425,SL0061040,MOV000093,2021-03-02,20:30:23
FUN005426,SL0055138,MOV000473,2021-08-01,20:38:59
FUN005427,SL0024172,MOV000711,2021-05-27,15:33:06
FUN005428,SL0053397,MOV000679,2021-11-14,01:20:26
FUN005429,SL0031257,MOV000649,2022-01-06,19:15:55
FUN005430,SL0063523,MOV000840,2021-10-03,03:40:33
FUN005431,SL0073282,MOV001147,2022-01-03,10:14:06
FUN005432,SL0006836,MOV000023,2021-12-15,23:41:17
FUN005433,SL0034774,MOV000980,2021-09-23,12:54:22
FUN005434,SL0025501,MOV000100,2021-12-28,16:20:24
FUN005435,SL0026229,MOV000297,2021-12-13,04:51:38
FUN005436,SL0075358,MOV000711,2021-12-12,09:53:39
FUN005437,SL0037934,MOV001234,2021-09-24,06:57:48
FUN005438,SL0064046,MOV000995,2021-10-26,15:03:18
FUN005439,SL0063606,MOV000656,2021-07-18,09:24:02
FUN005440,SL0025465,MOV000054,2021-10-09,07:23:45
FUN005441,SL0072478,MOV001228,2021-03-17,07:57:40
FUN005442,SL0006704,MOV000209,2021-12-13,13:55:39
FUN005443,SL0067262,MOV000965,2022-01-08,11:50:25
FUN005444,SL0060835,MOV001344,2021-11-20,05:09:37
FUN005445,SL0065967,MOV001041,2021-09-06,13:01:19
FUN005446,SL0020634,MOV000168,2022-01-04,23:11:41
FUN005447,SL0035993,MOV000597,2021-05-06,06:28:32
FUN005448,SL0029789,MOV000152,2021-06-04,21:25:56
FUN005449,SL0032037,MOV000841,2021-05-25,02:27:00
FUN005450,SL0025856,MOV001188,2021-12-02,12:27:54
FUN005451,SL0029617,MOV000589,2021-10-22,16:32:22
FUN005452,SL0040820,MOV000942,2022-01-04,23:44:19
FUN005453,SL0035628,MOV000439,2021-09-06,15:48:06
FUN005454,SL0060261,MOV000084,2021-10-07,21:17:27
FUN005455,SL0067946,MOV000695,2021-12-29,00:08:29
FUN005456,SL0023041,MOV001395,2021-10-20,19:57:47
FUN005457,SL0072976,MOV000006,2021-09-06,19:25:58
FUN005458,SL0007259,MOV000256,2021-12-28,03:00:30
FUN005459,SL0072606,MOV000041,2021-06-17,11:54:34
FUN005460,SL0055439,MOV000411,2021-10-27,17:25:19
FUN005461,SL0032513,MOV000213,2021-12-10,03:34:35
FUN005462,SL0042420,MOV001292,2021-09-05,20:27:04
FUN005463,SL0031316,MOV001267,2021-11-07,01:12:35
FUN005464,SL0012786,MOV000876,2021-06-28,05:50:14
FUN005465,SL0008843,MOV000866,2021-12-26,18:07:36
FUN005466,SL0065728,MOV001049,2021-10-10,20:57:12
FUN005467,SL0048370,MOV001165,2022-01-10,04:23:50
FUN005468,SL0062079,MOV000812,2021-10-28,17:57:41
FUN005469,SL0016744,MOV000065,2021-02-27,08:16:51
FUN005470,SL0020744,MOV000645,2021-07-07,19:41:32
FUN005471,SL0001070,MOV000882,2021-12-02,23:28:45
FUN005472,SL0017643,MOV001226,2021-06-04,10:42:56
FUN005473,SL0021848,MOV000595,2021-04-05,07:51:06
FUN005474,SL0020914,MOV000310,2021-06-29,13:16:47
FUN005475,SL0027371,MOV000727,2021-09-02,13:01:15
FUN005476,SL0037010,MOV001323,2021-09-20,10:28:54
FUN005477,SL0001004,MOV000246,2021-12-17,13:03:18
FUN005478,SL0017441,MOV000100,2021-12-17,16:11:41
FUN005479,SL0049728,MOV000628,2021-09-11,12:24:17
FUN005480,SL0072600,MOV000252,2022-01-10,07:28:05
FUN005481,SL0032225,MOV000429,2021-10-27,02:57:09
FUN005482,SL0069816,MOV000738,2021-08-31,05:35:33
FUN005483,SL0067501,MOV000984,2021-12-07,14:28:33
FUN005484,SL0010803,MOV000609,2021-07-29,07:13:09
FUN005485,SL0048381,MOV000115,2021-12-26,03:52:03
FUN005486,SL0048071,MOV000818,2021-12-03,13:45:23
FUN005487,SL0065144,MOV000540,2021-12-04,12:17:39
FUN005488,SL0043529,MOV000122,2021-09-20,20:19:26
FUN005489,SL0059798,MOV000206,2021-11-21,07:06:23
FUN005490,SL0014007,MOV001404,2021-09-08,16:56:56
FUN005491,SL0014659,MOV000497,2021-08-05,14:25:12
FUN005492,SL0022314,MOV000635,2021-10-19,20:39:24
FUN005493,SL0027046,MOV001290,2021-08-26,19:40:06
FUN005494,SL0007722,MOV000726,2021-12-02,18:04:42
FUN005495,SL0051979,MOV000393,2021-12-23,13:08:40
FUN005496,SL0076044,MOV001138,2021-09-08,04:38:08
FUN005497,SL0019670,MOV000700,2021-10-19,03:31:24
FUN005498,SL0067327,MOV001000,2021-07-28,10:38:44
FUN005499,SL0035661,MOV000694,2021-04-19,00:31:56
FUN005500,SL0023587,MOV000962,2022-01-06,01:07:25
FUN005501,SL0011500,MOV001377,2021-11-12,17:46:41
FUN005502,SL0057096,MOV000562,2021-12-31,15:33:32
FUN005503,SL0011157,MOV001374,2021-12-14,06:23:18
FUN005504,SL0003052,MOV000148,2021-08-24,08:26:45
FUN005505,SL0075788,MOV000791,2021-06-30,17:18:08
FUN005506,SL0022849,MOV001305,2021-12-07,22:54:49
FUN005507,SL0066602,MOV000169,2021-06-08,12:04:08
FUN005508,SL0051965,MOV000472,2021-12-01,05:52:13
FUN005509,SL0011249,MOV001126,2021-08-15,12:49:30
FUN005510,SL0050427,MOV001351,2021-11-08,03:53:43
FUN005511,SL0069370,MOV001118,2021-12-10,04:37:25
FUN005512,SL0019716,MOV000554,2021-10-17,13:58:39
FUN005513,SL0005520,MOV000777,2021-06-24,06:24:36
FUN005514,SL0065069,MOV000771,2021-09-02,03:04:38
FUN005515,SL0035334,MOV001080,2021-12-22,15:13:56
FUN005516,SL0070166,MOV000224,2021-08-15,08:26:26
FUN005517,SL0051187,MOV000913,2021-08-24,21:40:32
FUN005518,SL0022528,MOV000012,2021-09-11,23:38:48
FUN005519,SL0017494,MOV000535,2021-11-14,02:27:59
FUN005520,SL0016617,MOV000633,2022-01-05,05:38:38
FUN005521,SL0045484,MOV000462,2021-12-06,01:47:36
FUN005522,SL0012578,MOV000341,2021-06-19,23:55:31
FUN005523,SL0045783,MOV000399,2021-12-21,04:04:27
FUN005524,SL0051179,MOV000791,2021-08-02,17:19:50
FUN005525,SL0017117,MOV001228,2021-09-13,11:58:32
FUN005526,SL0015153,MOV000476,2021-07-01,06:20:21
FUN005527,SL0039371,MOV000075,2022-01-02,20:20:26
FUN005528,SL0046563,MOV000395,2021-12-26,18:57:29
FUN005529,SL0040211,MOV000398,2021-09-27,17:50:37
FUN005530,SL0056515,MOV000682,2021-12-13,11:59:42
FUN005531,SL0037423,MOV000410,2021-02-27,08:39:01
FUN005532,SL0000336,MOV000116,2021-07-22,00:30:45
FUN005533,SL0037255,MOV000009,2021-12-27,09:16:16
FUN005534,SL0003410,MOV000105,2021-12-05,07:16:08
FUN005535,SL0049526,MOV000349,2021-12-25,21:00:37
FUN005536,SL0056147,MOV001271,2021-11-28,17:36:11
FUN005537,SL0011458,MOV000736,2021-07-16,09:18:30
FUN005538,SL0017159,MOV001339,2021-03-06,09:38:48
FUN005539,SL0062830,MOV000794,2021-11-18,12:31:16
FUN005540,SL0009390,MOV001352,2021-12-03,20:38:18
FUN005541,SL0015681,MOV000579,2021-09-17,06:23:47
FUN005542,SL0002363,MOV000141,2021-11-26,18:42:13
FUN005543,SL0042068,MOV000108,2021-10-16,20:44:56
FUN005544,SL0053059,MOV000634,2022-01-10,10:13:31
FUN005545,SL0068859,MOV001024,2021-07-27,22:01:00
FUN005546,SL0057585,MOV000222,2021-12-30,12:12:47
FUN005547,SL0008920,MOV000387,2021-12-09,06:34:32
FUN005548,SL0010762,MOV000096,2021-11-25,22:34:11
FUN005549,SL0045152,MOV001137,2021-07-10,12:55:38
FUN005550,SL0075432,MOV000507,2021-07-16,13:14:57
FUN005551,SL0015982,MOV001119,2021-05-16,18:32:10
FUN005552,SL0001873,MOV001329,2021-09-13,06:28:31
FUN005553,SL0007981,MOV000296,2021-04-29,17:27:10
FUN005554,SL0059140,MOV001300,2021-08-26,20:05:30
FUN005555,SL0018524,MOV000615,2021-10-09,14:05:25
FUN005556,SL0057166,MOV000612,2021-10-14,12:19:27
FUN005557,SL0042502,MOV000811,2021-03-26,08:42:18
FUN005558,SL0064264,MOV000958,2021-02-13,07:51:55
FUN005559,SL0019885,MOV001213,2021-09-25,01:01:16
FUN005560,SL0018632,MOV000399,2021-10-21,16:53:03
FUN005561,SL0029635,MOV000988,2021-03-27,05:44:53
FUN005562,SL0061257,MOV000893,2022-01-10,10:34:10
FUN005563,SL0061360,MOV001292,2021-03-10,05:48:48
FUN005564,SL0032336,MOV000976,2021-11-02,21:56:36
FUN005565,SL0032787,MOV001296,2022-01-01,18:43:00
FUN005566,SL0055305,MOV000291,2022-01-05,22:26:50
FUN005567,SL0074191,MOV000838,2021-11-04,13:21:58
FUN005568,SL0020187,MOV001144,2021-08-28,12:53:41
FUN005569,SL0046443,MOV000007,2021-09-24,04:54:35
FUN005570,SL0027039,MOV001021,2022-01-04,09:24:52
FUN005571,SL0074308,MOV001046,2021-04-11,07:45:12
FUN005572,SL0028479,MOV000531,2021-10-26,20:19:20
FUN005573,SL0054137,MOV001267,2021-11-15,19:16:48
FUN005574,SL0056042,MOV000704,2021-12-04,17:57:04
FUN005575,SL0015512,MOV000091,2021-11-19,10:41:50
FUN005576,SL0066217,MOV000425,2021-12-03,03:08:36
FUN005577,SL0076263,MOV000067,2021-06-05,14:12:46
FUN005578,SL0074109,MOV000842,2021-11-24,09:37:17
FUN005579,SL0044641,MOV000190,2021-08-23,02:29:30
FUN005580,SL0060063,MOV000877,2021-11-30,07:22:00
FUN005581,SL0044202,MOV000823,2021-10-16,10:20:46
FUN005582,SL0047465,MOV000924,2021-11-29,08:04:07
FUN005583,SL0050474,MOV000485,2021-05-19,10:41:23
FUN005584,SL0041643,MOV000239,2021-12-22,08:50:12
FUN005585,SL0035339,MOV000794,2021-11-13,06:27:01
FUN005586,SL0059270,MOV001023,2021-12-19,22:22:09
FUN005587,SL0068440,MOV001351,2021-10-18,13:26:32
FUN005588,SL0054448,MOV000920,2021-09-20,08:59:02
FUN005589,SL0016056,MOV000595,2021-07-31,23:36:15
FUN005590,SL0006213,MOV000225,2021-12-06,13:29:08
FUN005591,SL0038356,MOV000922,2021-10-14,12:18:58
FUN005592,SL0020549,MOV000230,2021-06-18,16:35:31
FUN005593,SL0016752,MOV001400,2021-07-21,07:36:22
FUN005594,SL0034535,MOV000602,2021-12-20,12:24:16
FUN005595,SL0068972,MOV000364,2021-12-03,01:51:37
FUN005596,SL0030405,MOV000673,2021-12-19,10:33:56
FUN005597,SL0032791,MOV000986,2021-04-17,02:15:43
FUN005598,SL0004062,MOV001065,2021-12-30,13:27:10
FUN005599,SL0039717,MOV000193,2021-06-22,16:26:32
FUN005600,SL0002288,MOV000133,2021-07-29,05:24:16
FUN005601,SL0047200,MOV001384,2021-05-21,10:00:01
FUN005602,SL0048186,MOV000172,2021-11-25,13:43:47
FUN005603,SL0020928,MOV001081,2022-01-02,11:07:46
FUN005604,SL0002869,MOV000703,2021-11-27,18:12:05
FUN005605,SL0025992,MOV000351,2022-01-09,02:18:14
FUN005606,SL0021942,MOV000984,2021-11-30,07:00:42
FUN005607,SL0008681,MOV000539,2021-11-20,21:52:58
FUN005608,SL0065844,MOV000594,2021-10-09,22:03:54
FUN005609,SL0048759,MOV001083,2021-12-28,01:51:30
FUN005610,SL0017833,MOV001146,2021-12-21,09:57:17
FUN005611,SL0054014,MOV000793,2021-11-15,06:34:50
FUN005612,SL0071997,MOV001176,2021-08-31,15:11:11
FUN005613,SL0038276,MOV000545,2021-10-30,22:06:22
FUN005614,SL0067897,MOV000903,2021-09-28,13:57:24
FUN005615,SL0072286,MOV000420,2021-08-21,23:52:26
FUN005616,SL0015718,MOV001245,2021-11-05,22:45:08
FUN005617,SL0030750,MOV000808,2021-11-25,06:21:57
FUN005618,SL0001656,MOV000231,2021-11-24,12:04:41
FUN005619,SL0021562,MOV000633,2021-09-17,08:57:07
FUN005620,SL0038009,MOV001396,2021-09-27,02:28:01
FUN005621,SL0050924,MOV001145,2021-09-30,13:19:51
FUN005622,SL0068146,MOV000862,2021-10-03,08:50:17
FUN005623,SL0064972,MOV000210,2021-12-09,08:41:06
FUN005624,SL0059743,MOV000353,2022-01-07,04:45:28
FUN005625,SL0021054,MOV001299,2021-11-02,10:17:06
FUN005626,SL0047888,MOV000607,2021-12-09,12:12:33
FUN005627,SL0069459,MOV000709,2021-10-24,01:45:21
FUN005628,SL0041297,MOV000911,2021-09-23,22:11:35
FUN005629,SL0056077,MOV001196,2021-06-27,14:49:19
FUN005630,SL0043635,MOV000451,2021-12-06,16:07:18
FUN005631,SL0019714,MOV000954,2021-11-14,16:31:08
FUN005632,SL0044199,MOV001079,2022-01-01,15:32:12
FUN005633,SL0052106,MOV000933,2021-12-06,03:30:50
FUN005634,SL0031994,MOV000454,2021-10-21,17:36:49
FUN005635,SL0008666,MOV000260,2021-09-01,22:02:17
FUN005636,SL0058876,MOV000471,2021-11-25,11:26:20
FUN005637,SL0037472,MOV000967,2021-12-17,03:03:11
FUN005638,SL0007300,MOV000151,2021-08-16,17:25:34
FUN005639,SL0041164,MOV001265,2021-09-03,15:47:03
FUN005640,SL0053255,MOV000943,2021-11-30,18:13:28
FUN005641,SL0049223,MOV001224,2021-12-30,19:12:49
FUN005642,SL0005451,MOV000674,2021-11-05,18:00:03
FUN005643,SL0060701,MOV000456,2021-11-27,23:21:11
FUN005644,SL0075576,MOV001062,2021-11-07,14:00:44
FUN005645,SL0040616,MOV001183,2021-11-04,16:43:41
FUN005646,SL0025851,MOV000715,2021-08-10,12:21:25
FUN005647,SL0060122,MOV000246,2021-10-24,08:33:33
FUN005648,SL0039483,MOV001357,2022-01-01,11:50:10
FUN005649,SL0020549,MOV000715,2021-12-14,04:39:35
FUN005650,SL0002353,MOV000432,2021-10-30,13:43:24
FUN005651,SL0024652,MOV001232,2021-07-31,16:23:03
FUN005652,SL0040593,MOV000934,2021-11-16,13:16:13
FUN005653,SL0075826,MOV000422,2021-10-02,04:02:08
FUN005654,SL0013587,MOV001236,2021-12-24,18:46:15
FUN005655,SL0055486,MOV000776,2021-12-23,07:01:01
FUN005656,SL0027874,MOV000851,2021-09-17,10:33:25
FUN005657,SL0014360,MOV001113,2021-10-27,01:36:15
FUN005658,SL0044831,MOV000287,2021-11-27,23:55:49
