id,cliente_id,colaborador_id,sede_id,fecha,hora,qr_id
VE0005112,C00001435,CL0001104,S00008857,2020-01-07,22:48:27,ICQOXZnmPuzbqqWKzIaY
VE0005113,C00000333,CL0006058,S00007907,2020-04-26,05:32:54,FvBQQwaXmrfZlOTByriH
VE0005114,C00004059,CL0001221,S00000046,2020-02-25,18:17:53,JqsqKzYRDprhKLFAbuSQ
VE0005115,C00006200,CL0006646,S00002130,2020-12-11,10:25:33,iuAFaWFFtHgmHXgmKTzt
VE0005116,C00006269,CL0009751,S00004244,2021-02-25,02:50:56,FIbvkdqxqVDCBNfZHwHR
VE0005117,C00001721,CL0001952,S00005560,2020-07-11,21:34:01,wwQPDkHNctnpCsTUWKXx
VE0005118,C00002962,CL0001344,S00001636,2020-12-16,05:58:49,RhjuzhuwzimVjPjtFGpu
VE0005119,C00004807,CL0009906,S00007984,2020-08-02,12:15:28,ShNXEvwcXvIWfCdXsJXJ
VE0005120,C00007451,CL0005901,S00005095,2020-10-06,00:24:31,afwgVOznYWeqvbhmSAlo
VE0005121,C00000716,CL0005805,S00003482,2020-06-25,22:29:49,EwRlyuOKGLeRkoEPZzYR
VE0005122,C00003969,CL0001483,S00004834,2020-10-29,19:49:27,ZHRLjNkNrlpqMjTVnGVV
VE0005123,C00006048,CL0006932,S00008922,2020-04-30,08:55:56,MrpvUlecRHOcnjtEGdwa
VE0005124,C00005027,CL0003455,S00008601,2020-10-22,21:04:35,wLjSbyXunottbNHMqNkt
VE0005125,C00008754,CL0006588,S00007734,2020-08-26,21:24:30,lRkDpBbyXfPcFafxQFrE
VE0005126,C00006260,CL0002923,S00002618,2020-12-03,07:22:20,aFfPIliiTtyUoFaNzrMq
VE0005127,C00005232,CL0001706,S00006380,2020-08-30,17:53:08,CsbhpfRWBCgMCUcQRvlw
VE0005128,C00006373,CL0001267,S00000185,2020-07-11,23:22:47,aFnXaUbdegwtqWpbKLip
VE0005129,C00001141,CL0001430,S00000424,2020-07-21,14:54:57,svQaDZYDygSSOBhMgUoC
VE0005130,C00008022,CL0004129,S00008808,2020-01-10,15:35:30,dizTJARmevzCiiPATBTx
VE0005131,C00009246,CL0005482,S00001615,2021-02-17,10:06:44,PIWWqRoOEsxCsKURecWn
VE0005132,C00004214,CL0007019,S00004576,2020-04-10,04:27:01,DzxUptlgJApzQOtVuLki
VE0005133,C00005930,CL0002562,S00000546,2020-09-18,04:21:52,GTTYdOZDcCWjtRaefNLX
VE0005134,C00006498,CL0001343,S00007799,2020-02-03,06:35:20,OttOTlEhOurxRqLScXpT
VE0005135,C00008621,CL0003965,S00009311,2020-06-04,23:04:18,bnaJiLQGIYFbuhLxIXiR
VE0005136,C00007173,CL0001240,S00005249,2020-05-01,16:56:54,tcohIphiUQeJvnXtvNGa
VE0005137,C00005022,CL0007360,S00004018,2020-04-14,18:31:18,MmgVnIxMapsuqXwihbzE
VE0005138,C00002065,CL0007989,S00003488,2020-03-21,20:56:42,OXDHbvVcjbMIPNEehiGR
VE0005139,C00001466,CL0007396,S00000630,2021-01-05,21:55:15,WswnGwJidwUYbSudKJnZ
VE0005140,C00006754,CL0003252,S00004877,2020-02-02,01:45:14,QqLkPUvIopBpJKkMAgCy
VE0005141,C00006770,CL0001442,S00000606,2020-12-23,04:59:24,XCtUuVUufexBfqZyXOXg
VE0005142,C00004412,CL0002659,S00004006,2020-09-15,20:03:04,gHHpHCfkpSpNGhZgsTli
VE0005143,C00003508,CL0006466,S00009952,2020-07-15,03:24:06,VexgpVuxPZoSavgpXgua
VE0005144,C00003134,CL0000231,S00004730,2020-07-05,06:48:45,InDoPrEBfkmaiJOaqQuy
VE0005145,C00007049,CL0002382,S00007474,2020-09-18,07:03:17,GoKxGTdoRatUXjbEJhAc
VE0005146,C00008916,CL0008415,S00000734,2021-02-05,21:10:37,txpKmbQsSBgGHOObinyW
VE0005147,C00003960,CL0002722,S00009759,2020-04-11,02:26:44,SVYqlcUzsWKvLzxOMLbL
VE0005148,C00001941,CL0008361,S00009819,2020-03-02,08:21:24,FcHnjWvnAOZEemMpcWyQ
VE0005149,C00001495,CL0003473,S00004698,2020-11-24,09:39:36,NMuFJaZEqLJpbKhktgjh
VE0005150,C00002115,CL0008079,S00009892,2020-11-30,12:45:04,fceqRJJBZUzcPCKGoAaw
VE0005151,C00000713,CL0005383,S00002399,2020-09-12,14:56:54,GtwaoVoqJJhmkRtFDixI
VE0005152,C00004400,CL0006138,S00005870,2020-07-01,18:12:07,yxSoaqeZRngQZKQUdIhC
VE0005153,C00003139,CL0006716,S00004350,2020-11-30,17:56:45,anoboUwiMtTrSPCsMgvy
VE0005154,C00007791,CL0006186,S00000167,2020-04-24,17:27:53,LTAUzDkMSZonoeqWpeQr
VE0005155,C00003764,CL0006746,S00002827,2020-03-31,15:48:05,bJiVlutiOwKEapuqhMVj
VE0005156,C00000299,CL0000544,S00000420,2020-03-12,07:49:50,dVPcJlphSgPMsrOfbrBH
VE0005157,C00005512,CL0003478,S00005621,2020-12-12,05:28:39,RqHcsWslcfNqWYTyGswl
VE0005158,C00006812,CL0001228,S00003625,2021-01-03,16:06:55,EqbKZqsEvpLrZHWxVsKp
VE0005159,C00008386,CL0005210,S00002370,2020-01-14,22:07:42,hgtUxQRFvQSxbOkiKurb
VE0005160,C00001859,CL0005119,S00008859,2021-01-22,13:33:28,haQcvYoeqLKsKIBWiDKL
VE0005161,C00008485,CL0004592,S00004718,2020-08-19,05:46:01,NLTxuROCPHEJQjJkiEYY
VE0005162,C00007061,CL0006632,S00005259,2020-04-08,09:38:40,TUfBsJjoWpVPPtTdOXuc
VE0005163,C00006153,CL0007602,S00005070,2021-02-06,12:41:46,EbfcKTuxTlcXuLUKahKu
VE0005164,C00009247,CL0007208,S00000330,2020-07-17,03:00:55,URAUpOkMuCsazyztwMiG
VE0005165,C00002207,CL0003297,S00003902,2020-12-26,11:06:15,VvQhqmWIayIvScHVarYv
VE0005166,C00000665,CL0001627,S00001568,2020-03-19,00:49:51,ythvUfcXZxmfjEWvwaVq
VE0005167,C00003840,CL0009669,S00005930,2020-03-09,12:34:33,gDjeSrADxNjntAQelGJg
VE0005168,C00008600,CL0007573,S00009246,2020-09-23,00:59:52,cuFUDWwYPgBUCTeDHXfg
VE0005169,C00009683,CL0004820,S00006205,2020-05-21,00:31:01,wMfnuMxSccHcHSamEkmg
VE0005170,C00008321,CL0008554,S00006675,2020-06-03,17:25:39,oigpOsmWKyoyPOJUvieq
VE0005171,C00004643,CL0008466,S00001475,2020-02-04,11:36:42,kqoqzMKBdxPHoBqbyRZm
VE0005172,C00006448,CL0004293,S00004395,2020-03-08,08:59:08,oexjRZXXAuWJHpPFOZly
VE0005173,C00008825,CL0003585,S00008282,2020-04-28,23:32:35,yXOTNpovqcXQyDSglTvd
VE0005174,C00006046,CL0001358,S00008321,2020-09-08,09:29:11,bivdveFyrgEcSwgiahEg
VE0005175,C00004859,CL0000992,S00000014,2021-02-22,10:35:43,MuVQvOTbaRguhVbYIufP
VE0005176,C00004381,CL0005793,S00001569,2020-02-29,04:03:37,aNkGOXkfBNXvpZMuzVVP
VE0005177,C00008881,CL0009388,S00001493,2020-06-11,08:54:53,gqErEWHjpXnoAFcgcZLc
VE0005178,C00007895,CL0004767,S00006754,2021-02-03,13:48:42,BYzaQfdEFscXpcTIfmUn
VE0005179,C00000496,CL0003307,S00005113,2020-04-14,10:39:19,YFCfmoeUjGKUMJjdhZOT
VE0005180,C00002264,CL0001963,S00000713,2020-06-25,16:17:48,WqoxTUvbevWQBURiqxKp
VE0005181,C00006284,CL0004054,S00003729,2020-08-21,08:49:12,URMWkCyrNpaoPVDxdfuz
VE0005182,C00003195,CL0005271,S00008591,2021-01-14,04:03:46,kzBuTrLXeUUqHTdRfRGB
VE0005183,C00002103,CL0001186,S00000784,2021-02-18,09:09:23,akHdpMtXjnzXttvsIGrf
VE0005184,C00006859,CL0002085,S00009596,2020-03-02,07:45:00,igYgmhgFxprvFjeHDHmW
VE0005185,C00005326,CL0002002,S00008123,2020-07-26,20:05:40,qxYAfzGmqdrZXBrlMMUa
VE0005186,C00003158,CL0005681,S00008804,2020-03-06,22:22:59,gFLuyxroZEPtYyelZYuv
VE0005187,C00009610,CL0000504,S00002847,2020-07-23,01:45:38,CEAWlvgePpByupBKmPvP
VE0005188,C00001446,CL0003687,S00008683,2020-05-14,02:39:55,dVNNlQfvVlseiDRsWNPb
VE0005189,C00005569,CL0008404,S00006818,2020-08-06,11:38:27,RsUuOgIalIolovXBOeee
VE0005190,C00002442,CL0006976,S00004445,2020-12-10,09:20:19,hAhMbROLNZAKUCnKzREn
VE0005191,C00008367,CL0002721,S00001519,2020-11-01,16:28:53,iGBwQwtoshbLpmUqmnbO
VE0005192,C00006701,CL0003084,S00004409,2020-11-24,15:19:19,wwaYfgPtQtCqKVaAWamf
VE0005193,C00003714,CL0006972,S00002511,2021-01-20,16:18:17,PdCfFsnIPhQZpmmLcJal
VE0005194,C00004635,CL0008845,S00009754,2021-01-12,02:27:56,eVYHPUqBriEPwiZmsKfe
VE0005195,C00007133,CL0007568,S00001111,2020-06-05,02:06:04,slHSqNEdbbEwtnqIgKNl
VE0005196,C00009883,CL0005041,S00006381,2020-04-20,01:27:03,XQftdTCwtSQEXZGfdPin
VE0005197,C00002777,CL0004777,S00009825,2020-03-04,14:26:49,MjpRXPvvoMwPMEhphssk
VE0005198,C00008587,CL0009565,S00008801,2020-06-30,19:43:11,tiKpQsFtTqeoguQeEVFz
VE0005199,C00002240,CL0008403,S00003802,2020-07-19,03:38:58,OoXeKtMOhxrVqfXGkRjo
VE0005200,C00009724,CL0004625,S00000349,2020-03-15,19:17:35,domUsLkHqtBUyUuQmWjD
VE0005201,C00003445,CL0007893,S00009419,2020-04-29,05:41:46,XngxCfuBFuxrafSxVWEe
VE0005202,C00007236,CL0008140,S00006493,2020-02-23,03:14:25,EVkjWsKiwHMCXoYInqgZ
VE0005203,C00006457,CL0004292,S00007273,2020-09-07,14:44:43,SsvVTMvFbWLxPLxKCEfW
VE0005204,C00009009,CL0006366,S00003717,2020-07-12,18:26:58,oNCvTDDYnWkmcdxfdMsn
VE0005205,C00004867,CL0009888,S00000529,2020-03-23,21:02:55,ycxCTyeoTNzXuIEJXSIR
VE0005206,C00004257,CL0007388,S00001544,2020-11-16,02:29:25,TPgIlbtfcMENNdelxltd
VE0005207,C00004697,CL0001023,S00002891,2020-04-07,21:48:39,AVoElHAYsDUROsiUuUQK
VE0005208,C00009243,CL0006403,S00002664,2020-11-26,10:24:55,XNVRXkCkqKAgfSdkbBYA
VE0005209,C00005386,CL0004101,S00008854,2020-12-22,05:40:13,NiYYRswjifGcDYFQQanb
VE0005210,C00005186,CL0007832,S00009370,2020-09-23,13:22:36,QJzQoHRcATMriZRXMgNy
VE0005211,C00006402,CL0004330,S00008661,2020-10-03,17:37:36,CwAUfQeJFltCuNEUuVlz
VE0005212,C00008465,CL0004601,S00007240,2021-01-17,17:08:11,jpSneEXPEhwhHdWVRixG
VE0005213,C00000389,CL0006641,S00003942,2020-12-31,12:33:18,WjfFawOnQuOkKFGQraSv
VE0005214,C00008321,CL0003294,S00001308,2020-09-24,08:28:03,nhUZfaBWlldFcrQpcboD
VE0005215,C00000542,CL0003834,S00007764,2020-12-13,09:36:40,dwAfqIXIjAqajMQOYUsb
VE0005216,C00006670,CL0003313,S00009998,2020-05-26,00:26:21,vciLjpcOZGHEROgXDQwS
VE0005217,C00006517,CL0006398,S00002120,2020-07-22,12:17:00,GSaLYrPdybsjPMwezyWq
VE0005218,C00005952,CL0007817,S00000998,2020-07-16,19:41:00,ruVvBDquWBdQopkOojHI
VE0005219,C00004584,CL0000668,S00006017,2020-01-11,17:17:25,IPIikLbkZodQNfjUCMEo
VE0005220,C00006284,CL0005619,S00008461,2020-07-05,14:01:07,xEsUVhaghehGLJqLrRZQ
VE0005221,C00009119,CL0005348,S00002743,2020-12-17,21:08:28,CYUKNauKDbuvfZOsfBaM
VE0005222,C00005989,CL0004390,S00006801,2020-08-26,06:39:48,kJdFnmiKclrZqTlDkNrU
VE0005223,C00004722,CL0005715,S00009419,2021-02-12,04:33:42,jnPicQIiLBxKiEZdGGVd
VE0005224,C00007251,CL0003199,S00009959,2021-02-04,18:38:34,DsPLOaQGZzVGFeuFvczU
VE0005225,C00008153,CL0003673,S00001228,2020-04-10,14:59:22,XPQyRzzazNoCPwieMWlG
VE0005226,C00008568,CL0009350,S00007331,2020-06-25,20:12:22,oDdmmELfvRCqinADAoxP
VE0005227,C00004954,CL0003708,S00005766,2020-06-27,09:02:13,eaHMdaukBPNuShkWIhnB
VE0005228,C00009793,CL0008989,S00006172,2020-01-07,09:11:18,bDIqbiuhuqxCvsVRSXjI
VE0005229,C00002924,CL0003203,S00000229,2020-08-16,07:50:37,kDFBwNeNpOFhKSiKtrxw
VE0005230,C00000564,CL0006812,S00006927,2020-05-14,08:05:53,xkbYuqMGukrzINAOnAJl
VE0005231,C00000338,CL0000247,S00009823,2020-02-20,08:37:04,zlbllxvuBmMjHllfjfis
VE0005232,C00005648,CL0008927,S00007315,2020-11-13,19:48:48,yOXBgDsTURPigBTpqnwC
VE0005233,C00009804,CL0008031,S00007567,2020-06-16,02:45:52,UcPiIqxyEsJmOSrOKyFr
VE0005234,C00006429,CL0006495,S00006370,2020-09-16,23:53:19,OUMxclXDarxpBgGWJRnh
VE0005235,C00002603,CL0008662,S00001186,2020-10-17,12:17:25,dHKKccbCPsKABnvSaklS
VE0005236,C00003376,CL0007136,S00000206,2020-10-18,06:23:03,YrWOTarqQocExOhcDbNb
VE0005237,C00001359,CL0003629,S00000661,2021-02-13,20:36:12,SmWFglrazgMeDWqlzUYZ
VE0005238,C00006442,CL0007148,S00008136,2021-02-11,23:39:58,LOpeDPMaNRbqBoDzbyga
VE0005239,C00004528,CL0007320,S00003251,2020-10-13,23:32:26,ukKmxctScfPFgAiUMRXl
VE0005240,C00004198,CL0005607,S00004219,2020-08-01,07:35:51,gBpeolcAPWDPqGwDDNxU
VE0005241,C00006318,CL0008924,S00004777,2020-02-07,16:02:40,dDaGdwjvPhwHlUBcSjpo
VE0005242,C00003439,CL0007944,S00005620,2020-08-08,13:01:36,BUYqjUSEodWtvUJUUsDB
VE0005243,C00005304,CL0000213,S00005235,2020-05-03,16:56:50,qjNRbwmmzznwgiXAlXsg
VE0005244,C00005782,CL0002508,S00008451,2020-10-30,05:09:57,NjJvPriXXicCRJRImkcu
VE0005245,C00002446,CL0002274,S00008754,2020-05-08,16:38:08,uwRFYfDMlNSciLaZSMHA
VE0005246,C00003631,CL0000020,S00002534,2020-06-10,18:58:32,eVIIxnUpPRtqowJutOJj
VE0005247,C00006404,CL0005119,S00004229,2021-02-24,04:49:37,XBWKoyRuDSHvNLEuyPuG
VE0005248,C00000810,CL0001583,S00009412,2020-06-05,07:32:06,iQSFUavNtukCoTuTfcJE
VE0005249,C00002973,CL0007346,S00006179,2020-10-09,10:55:41,ijCaxgtEZNWBwTekVtMG
VE0005250,C00008654,CL0007939,S00004581,2020-05-19,15:52:12,oFvrDULgUEQpfoBXJSin
VE0005251,C00006557,CL0005890,S00003546,2020-07-09,11:59:10,dWMNJDVBWMnftWtjypEr
VE0005252,C00001711,CL0002172,S00003165,2020-02-29,06:02:06,xvmFfgjdWyKIFezJXPtx
VE0005253,C00007833,CL0005679,S00006994,2020-03-02,14:32:27,RaPiDVKmYdxaPYgzwCek
VE0005254,C00004569,CL0004684,S00004192,2021-02-23,21:39:32,tfrFrEGVWKCBPiVcuBkr
VE0005255,C00000579,CL0002569,S00005534,2020-07-04,16:08:12,NxwsBGYeIjbwfXRCbHFu
VE0005256,C00008941,CL0006387,S00005203,2020-02-03,09:23:32,fbVuieSjZvrnIwkLDcFs
VE0005257,C00009102,CL0004980,S00002887,2020-02-19,21:30:24,SXpewjOKXLfeLISUgxhO
VE0005258,C00008193,CL0002466,S00007677,2020-07-03,01:00:55,tHeOsbdTkiUlrStDdcSx
VE0005259,C00006658,CL0009595,S00006457,2020-07-13,13:07:15,iahHmQTwcPeqAVlVaTih
VE0005260,C00009936,CL0001491,S00001959,2021-01-24,05:10:04,arYQTIZFhTYGqEcXbQsv
VE0005261,C00009325,CL0006719,S00003137,2020-07-26,05:05:40,sqwjUfjfPQMWMxNhFibz
VE0005262,C00002114,CL0004068,S00004271,2020-02-11,16:04:05,wJiiswHlhXXDJYfXHZYQ
VE0005263,C00004944,CL0008118,S00003046,2020-11-01,01:48:52,ClcAIdevdCaSybzEXqdw
VE0005264,C00007604,CL0006637,S00002666,2020-12-04,07:12:53,GatSBjOGWyeJHdVxBcQV
VE0005265,C00004501,CL0002671,S00002884,2020-10-19,04:13:32,itNCSCowkirAbHtVeVBQ
VE0005266,C00000943,CL0009298,S00009483,2020-05-24,18:01:49,mYDrQWmUIxLONczDuKVt
VE0005267,C00000036,CL0002000,S00001217,2021-02-21,21:04:47,PgfcPDZURBIqJNaZeEoF
VE0005268,C00005305,CL0007247,S00009460,2020-06-12,17:18:12,qSdqSHzpYPXjOlIHRUWK
VE0005269,C00007450,CL0000455,S00006574,2020-05-02,07:56:26,JupjZVlXrYmnZQmFMBmN
VE0005270,C00003227,CL0007676,S00001623,2020-08-16,07:18:11,bDXNaaOvMpKMFJWYfXYf
VE0005271,C00002806,CL0006942,S00003238,2020-07-14,11:59:49,TxkiCXEdRKvcqaZqzFuw
VE0005272,C00002955,CL0002454,S00005044,2020-04-01,18:29:24,mucMkeKeOdOlKprggWbQ
VE0005273,C00005124,CL0000985,S00009262,2021-02-27,05:11:31,PUdzDWTrGMzJxVxPxZsj
VE0005274,C00000843,CL0001125,S00004717,2020-12-29,08:24:50,mrcmWsAvcYRTAsCHMhJM
VE0005275,C00001387,CL0005192,S00002028,2020-05-02,06:00:32,fMIoQJBJfiAOlgRVtyvx
VE0005276,C00001206,CL0008004,S00005718,2020-08-24,17:34:27,xUCihuqrcDvUuWYMZnUs
VE0005277,C00001694,CL0000728,S00009402,2020-11-23,22:35:53,vKolNhTVwLhPqkrstUGp
VE0005278,C00005685,CL0002206,S00003331,2020-05-30,14:19:42,EKKzBJPwTTVMnaTwQAVn
VE0005279,C00002488,CL0002380,S00008605,2020-08-21,14:08:31,STWnDtAOPWgdRHNemQqQ
VE0005280,C00006404,CL0001983,S00006705,2020-11-27,19:40:01,CmnnqFDORaUSpvYhZTmW
VE0005281,C00006291,CL0002388,S00005848,2020-03-07,01:28:28,rHMObedldjYdruBQGtoF
VE0005282,C00009303,CL0002472,S00005486,2020-07-08,03:59:01,oWKIkUaFUXcIckIKGiHG
VE0005283,C00009972,CL0004436,S00001522,2020-03-11,14:14:59,FrhwTdQpQEvHDEwRGqqj
VE0005284,C00001643,CL0004522,S00006475,2020-08-14,19:19:04,RzZxGspURhCMWxbHjhOl
VE0005285,C00004258,CL0007008,S00000068,2020-10-20,23:34:21,ZaIjEEWfPiqDfnbfLhqd
VE0005286,C00008984,CL0007021,S00002197,2021-02-13,23:38:06,SYSffMHGlmruFtpKPojX
VE0005287,C00009787,CL0009320,S00005029,2020-04-29,03:03:07,ePNoKHIijflOcQRubCpM
VE0005288,C00005147,CL0001838,S00003593,2020-04-01,20:46:59,CtszWNerALotkhvKQDkM
VE0005289,C00000435,CL0009280,S00005386,2020-07-12,02:22:48,ULAKdKIChMVAxzSpFmBx
VE0005290,C00006106,CL0004261,S00001113,2020-10-02,19:09:01,qszKTxWAizgQSJPyAfDZ
VE0005291,C00003028,CL0009046,S00007960,2020-10-28,23:37:45,JrNIoFcERbSBGJNIWoTM
VE0005292,C00005947,CL0005213,S00004634,2020-10-06,21:27:11,TlmbjdEtdAFvJgtVGpTh
VE0005293,C00000069,CL0003037,S00005914,2020-06-16,09:03:35,vWaaOdXTQwNzZwvtBgFD
VE0005294,C00002867,CL0007619,S00000242,2020-11-12,10:17:09,rogVocYvbJyerUywhEMD
VE0005295,C00001833,CL0006606,S00004359,2021-02-26,04:25:29,UHTPsZdPxTAGpbSFRQuX
VE0005296,C00004636,CL0006337,S00008524,2020-02-28,19:33:28,pmSDBGraJwvoqwnUXcnm
VE0005297,C00004922,CL0005618,S00005600,2020-06-30,11:04:14,TAKnBrgZQHLopXCCPjAi
VE0005298,C00008046,CL0008913,S00002069,2020-12-26,06:32:43,mlphVXerXgbdZUQWlGhz
VE0005299,C00002629,CL0008777,S00005020,2020-07-01,15:00:10,cArDRCqdpetaHuLYxYgl
VE0005300,C00000323,CL0001686,S00005019,2020-09-19,23:09:49,mHhwPNmtySDysGmByZLJ
VE0005301,C00004316,CL0009793,S00004983,2020-12-25,06:59:37,GgGnPHJZLdYyxNTAWhQg
VE0005302,C00000800,CL0007264,S00007110,2020-01-02,20:10:10,VXBIkaewkNeiHhFXJXZS
VE0005303,C00001564,CL0003357,S00006560,2020-03-06,20:53:56,euATXTwDKiGVVfQyrJXE
VE0005304,C00005329,CL0005518,S00002129,2020-02-02,01:34:38,CRZjErqXNWPqzKesSTzC
VE0005305,C00001106,CL0004733,S00005159,2020-03-20,03:15:31,NzoJPvnSMdrInyGxPucM
VE0005306,C00001342,CL0006605,S00005886,2020-11-18,07:37:16,FCigVBlLigmPpeKwoBbo
VE0005307,C00006159,CL0008904,S00002413,2020-08-30,19:40:24,rGwxhTlfkRCTXHLuAkKR
VE0005308,C00007838,CL0004914,S00000656,2020-09-21,13:37:59,suWnMlPtIkQFWJCvAPpv
VE0005309,C00006540,CL0000604,S00006378,2020-01-23,07:22:19,ivgAwojvLiKgjRBryiEF
VE0005310,C00000860,CL0000374,S00004886,2020-03-08,00:13:36,ABtmljeFHgbzvnvbNjjX
VE0005311,C00003903,CL0008728,S00008025,2020-11-26,01:41:48,CaPuryJCbTkXEXepVzyg
VE0005312,C00001435,CL0003135,S00009719,2020-03-26,22:27:03,MOTMvPNBocWeSkCvjwLw
VE0005313,C00007342,CL0003828,S00009924,2020-06-26,04:44:13,sSPLaEKEPMpEQbApRTzl
VE0005314,C00000986,CL0005300,S00009375,2020-10-17,07:55:45,wbNvclQhxtgwdgxkMZEI
VE0005315,C00007679,CL0001007,S00006082,2020-12-28,15:36:47,LSacmIKMlusZBbEHhFAe
VE0005316,C00001703,CL0002635,S00003316,2021-02-25,16:47:52,KAiXQIrsomKYgcVbGELC
VE0005317,C00009658,CL0004757,S00003892,2021-02-01,13:52:33,CjZRWtEmnCvnUoJdaOxS
VE0005318,C00001766,CL0002694,S00009513,2020-04-30,21:30:54,hMvGPJdoacpnQHKqIjOK
VE0005319,C00006610,CL0003352,S00005481,2020-01-30,09:43:32,OLgXJNHEqtKElXyviiHC
VE0005320,C00000822,CL0009055,S00005359,2021-01-27,01:08:09,KvvtZBeyFfAOfpKfZICS
VE0005321,C00003957,CL0006082,S00009909,2020-02-13,00:40:09,yhiSWFzRWOhtOUfnsVyT
VE0005322,C00001847,CL0009055,S00000699,2020-02-16,04:05:06,uGRPyfcVEvVcilxpFCIG
VE0005323,C00003369,CL0009590,S00009094,2020-03-23,21:20:29,BXhKfGUmLbdXtpqJkeZY
VE0005324,C00007211,CL0001629,S00000482,2020-01-20,13:22:05,lHADmGKqlMscXcTgGsda
VE0005325,C00009482,CL0008336,S00004972,2020-07-30,18:36:40,UhXyCVnoWhhwCfNrmNeI
VE0005326,C00003300,CL0008097,S00009988,2021-01-18,05:03:52,QcFWJiOBLHHjvNucbeqG
VE0005327,C00006848,CL0005925,S00001104,2020-06-26,21:32:51,OaNttVRsypZOFoRwauVz
VE0005328,C00005676,CL0007926,S00004434,2020-08-26,17:16:22,xcCNaJXzvPyFePIDCJHE
VE0005329,C00002940,CL0001850,S00000088,2020-05-19,01:04:58,vcajEZOgyXqmxAtCZlUg
VE0005330,C00007949,CL0003248,S00008486,2021-02-25,12:50:30,pPKJMjLRmmKxrNzpvwUT
VE0005331,C00004158,CL0005343,S00006157,2020-11-30,14:42:46,CKHKkTlgJodgoCqydXCe
VE0005332,C00007944,CL0003212,S00004326,2021-02-02,15:30:27,OhUmALDpVDCFksuZCqdT
VE0005333,C00004433,CL0008523,S00005586,2020-05-27,03:45:53,uPAjzBByDNTLQFnqnhHq
VE0005334,C00007288,CL0002838,S00003248,2020-12-10,04:35:21,BPRloQUThIhbcpmTnzvb
VE0005335,C00002187,CL0003674,S00006084,2020-04-23,17:19:31,pCNxGRsxKBlKSoXUfnYM
VE0005336,C00000470,CL0006948,S00006748,2020-11-02,04:25:05,vyhuAQjcdFTtohplswbq
VE0005337,C00001173,CL0001971,S00008292,2020-10-26,00:01:03,MIdHbkEHpDnejRNHWEoY
VE0005338,C00005354,CL0006287,S00000056,2020-06-03,09:09:50,IRhDzZzVmLExVhvJBSPs
VE0005339,C00000749,CL0002884,S00005906,2020-11-11,02:47:16,iXUTbPaWLKTnImsEVWrP
VE0005340,C00002516,CL0000872,S00009143,2020-02-23,12:37:21,xsoTkwWlWPCSIOkIToCI
VE0005341,C00002033,CL0000715,S00007604,2020-06-05,17:57:49,hsNgrayFNulvlAOtZyup
VE0005342,C00006194,CL0004614,S00004584,2020-03-23,06:24:13,gpdnboeDqyVYPEazYORn
VE0005343,C00000629,CL0002170,S00006220,2020-09-21,05:46:12,XvgzoQQTWZOEGLrQjyme
VE0005344,C00000246,CL0002004,S00009579,2020-07-24,10:03:33,vAkHXTlhIBTaDhzKBaqB
VE0005345,C00003274,CL0000352,S00007603,2020-01-01,15:02:04,sAfiTXmOMIUuGIRJWaOx
VE0005346,C00000837,CL0007208,S00006099,2020-09-14,16:21:29,FXsFtRhAzZIBkWGqFUVf
VE0005347,C00002965,CL0006973,S00002079,2020-10-10,02:02:21,FaKueDfLdPZHqfwJFwqW
VE0005348,C00000765,CL0008070,S00008852,2020-12-01,14:28:45,oDhEwHaUCtUpXgjwikOo
VE0005349,C00000339,CL0000504,S00004385,2020-07-27,19:53:25,WnTmrLoBqlTDtMXdlfLY
VE0005350,C00007559,CL0009432,S00004149,2020-02-20,13:20:30,YjqYnlaYXopqEirSiGOE
VE0005351,C00008796,CL0008910,S00008949,2020-09-25,17:45:42,GuxSeBwxQJHAESHdzmzl
VE0005352,C00008491,CL0003662,S00002026,2020-01-21,05:57:06,CmwhYOmhrhkdfkVyydPs
VE0005353,C00005257,CL0008107,S00003288,2021-02-06,01:20:14,oPkzqwxoNsKPYrLlVumE
VE0005354,C00003978,CL0007317,S00003685,2020-01-17,02:18:05,hziBWKuYuaMgJfGOPidD
VE0005355,C00000528,CL0005582,S00009032,2020-08-04,13:20:56,ktsqWBBVASIBxfPkjwMo
VE0005356,C00004585,CL0007227,S00009557,2020-12-15,23:49:11,eoFVjGwEQEGcnmNLawlD
VE0005357,C00002802,CL0009219,S00002864,2020-05-16,05:45:43,sCiNUThsGgoNIknbmQRF
VE0005358,C00000690,CL0001086,S00003433,2020-06-07,09:06:45,HTZgiMetiFglXeUqxXMO
VE0005359,C00005975,CL0004456,S00003817,2020-11-07,14:06:10,ZQstgqYyDMqKpZwTewaC
VE0005360,C00006572,CL0005025,S00007939,2020-03-25,13:27:54,FHnhucUwXVQeMsazDmyT
VE0005361,C00009438,CL0008707,S00002889,2020-12-09,22:58:30,cRHFvKFIsqCWwFRyxucO
VE0005362,C00002788,CL0003671,S00009374,2020-06-08,08:37:22,oJuUunZsQGAehhzHyNOJ
VE0005363,C00006171,CL0008202,S00007585,2020-08-20,15:10:08,RekyexaWNMttSzxPVOHL
VE0005364,C00007578,CL0008264,S00009734,2020-02-12,19:59:20,onXmKlGQNCXcojstCFYA
VE0005365,C00007868,CL0004671,S00002054,2021-01-03,10:50:19,bBujSaGMIjaTJxRBfbhw
VE0005366,C00003977,CL0007903,S00001003,2020-02-11,03:35:58,tJAEtxDPzVNSQinPRSzZ
