butaca_id,ventaentrada_id,funcion_id,nro_fila,nro_columna,tipo_entrada,precio_entrada
BU0002823,EN0000935,FUN000643,A,17,niño,10.0
BU0002824,EN0000935,FUN000396,W,3,niño,22.5
BU0002825,EN0000935,FUN000759,R,18,adulto,22.5
BU0002826,EN0000935,FUN000888,B,18,niño,22.5
BU0002827,EN0000936,FUN000339,Z,4,niño,15.0
BU0002828,EN0000936,FUN000059,Y,20,niño,30.0
BU0002829,EN0000936,FUN000695,B,1,niño,22.5
BU0002830,EN0000937,FUN000910,C,5,niño,30.0
BU0002831,EN0000937,FUN000471,W,1,niño,22.5
BU0002832,EN0000937,FUN000651,J,7,adulto,30.0
BU0002833,EN0000937,FUN000687,R,15,adulto,30.0
BU0002834,EN0000937,FUN000236,W,5,adulto,10.0
BU0002835,EN0000938,FUN000024,U,8,niño,22.5
BU0002836,EN0000938,FUN000112,I,3,adulto,22.5
BU0002837,EN0000938,FUN000043,F,12,niño,22.5
BU0002838,EN0000938,FUN000236,P,10,niño,22.5
BU0002839,EN0000938,FUN000221,H,16,adulto,30.0
BU0002840,EN0000939,FUN000919,W,5,niño,15.0
BU0002841,EN0000939,FUN000828,P,5,niño,30.0
BU0002842,EN0000940,FUN000938,W,14,adulto,15.0
BU0002843,EN0000940,FUN000375,J,3,niño,22.5
BU0002844,EN0000940,FUN000235,W,10,adulto,15.0
BU0002845,EN0000941,FUN000631,A,18,adulto,10.0
BU0002846,EN0000941,FUN000886,R,14,adulto,10.0
BU0002847,EN0000941,FUN000728,O,4,adulto,10.0
BU0002848,EN0000942,FUN000072,U,13,niño,22.5
BU0002849,EN0000942,FUN000435,W,4,niño,10.0
BU0002850,EN0000942,FUN000480,Q,10,adulto,22.5
BU0002851,EN0000942,FUN000192,F,5,adulto,10.0
BU0002852,EN0000943,FUN000633,T,3,adulto,15.0
BU0002853,EN0000943,FUN000311,F,19,adulto,15.0
BU0002854,EN0000943,FUN000556,Q,19,niño,22.5
BU0002855,EN0000943,FUN000995,H,12,niño,10.0
BU0002856,EN0000943,FUN000094,W,10,niño,15.0
BU0002857,EN0000944,FUN000370,I,18,adulto,10.0
BU0002858,EN0000944,FUN000028,Z,19,adulto,10.0
BU0002859,EN0000945,FUN000510,U,17,niño,30.0
BU0002860,EN0000945,FUN000576,Y,11,niño,10.0
BU0002861,EN0000945,FUN000500,Z,6,adulto,22.5
BU0002862,EN0000945,FUN000816,P,3,niño,30.0
BU0002863,EN0000945,FUN000075,X,4,niño,30.0
BU0002864,EN0000946,FUN000163,K,2,adulto,22.5
BU0002865,EN0000946,FUN000931,Y,12,adulto,15.0
BU0002866,EN0000946,FUN000420,H,1,niño,10.0
BU0002867,EN0000946,FUN000702,I,10,adulto,15.0
BU0002868,EN0000946,FUN000548,J,18,adulto,30.0
BU0002869,EN0000947,FUN000684,T,5,niño,10.0
BU0002870,EN0000947,FUN000915,N,17,adulto,10.0
BU0002871,EN0000947,FUN000591,C,9,niño,10.0
BU0002872,EN0000948,FUN000944,H,15,adulto,30.0
BU0002873,EN0000948,FUN000957,W,5,adulto,15.0
BU0002874,EN0000948,FUN000724,E,8,niño,22.5
BU0002875,EN0000949,FUN000152,Q,3,niño,30.0
BU0002876,EN0000949,FUN000394,J,12,adulto,22.5
BU0002877,EN0000949,FUN000215,A,13,adulto,15.0
BU0002878,EN0000949,FUN000548,R,2,adulto,10.0
BU0002879,EN0000950,FUN000669,W,12,adulto,30.0
BU0002880,EN0000950,FUN000112,K,9,adulto,15.0
BU0002881,EN0000950,FUN000641,K,3,niño,22.5
BU0002882,EN0000950,FUN000498,L,19,adulto,30.0
BU0002883,EN0000951,FUN000226,L,2,niño,15.0
BU0002884,EN0000951,FUN000849,O,19,niño,10.0
BU0002885,EN0000952,FUN000803,V,19,niño,15.0
BU0002886,EN0000952,FUN000384,J,18,adulto,30.0
BU0002887,EN0000952,FUN000060,D,18,niño,30.0
BU0002888,EN0000952,FUN000080,Z,5,niño,10.0
BU0002889,EN0000953,FUN000120,L,10,adulto,10.0
BU0002890,EN0000953,FUN000472,B,10,adulto,22.5
BU0002891,EN0000953,FUN000137,Q,3,niño,15.0
BU0002892,EN0000953,FUN000976,C,1,niño,10.0
BU0002893,EN0000953,FUN000503,W,13,niño,10.0
BU0002894,EN0000954,FUN000402,A,19,niño,22.5
BU0002895,EN0000954,FUN000684,I,8,adulto,10.0
BU0002896,EN0000954,FUN000348,X,13,adulto,22.5
BU0002897,EN0000955,FUN000744,Q,1,adulto,15.0
BU0002898,EN0000955,FUN000861,P,1,niño,22.5
BU0002899,EN0000955,FUN000852,R,16,niño,10.0
BU0002900,EN0000955,FUN000482,O,13,niño,22.5
BU0002901,EN0000956,FUN000837,F,16,adulto,10.0
BU0002902,EN0000956,FUN000786,R,5,adulto,10.0
BU0002903,EN0000956,FUN000822,M,9,adulto,10.0
BU0002904,EN0000957,FUN000567,B,2,adulto,22.5
BU0002905,EN0000957,FUN000622,Y,17,adulto,22.5
BU0002906,EN0000957,FUN000741,C,11,adulto,30.0
BU0002907,EN0000957,FUN000286,H,9,niño,15.0
BU0002908,EN0000957,FUN000435,B,8,niño,10.0
BU0002909,EN0000958,FUN000059,K,17,niño,30.0
BU0002910,EN0000958,FUN000930,H,1,adulto,15.0
BU0002911,EN0000958,FUN000394,H,2,niño,30.0
BU0002912,EN0000959,FUN000309,G,18,adulto,30.0
BU0002913,EN0000959,FUN000399,Z,14,adulto,30.0
BU0002914,EN0000959,FUN000124,I,10,adulto,15.0
BU0002915,EN0000960,FUN000944,S,6,niño,15.0
BU0002916,EN0000961,FUN000320,S,12,niño,22.5
BU0002917,EN0000962,FUN000282,C,18,niño,22.5
BU0002918,EN0000963,FUN000411,B,12,adulto,22.5
BU0002919,EN0000963,FUN000631,A,2,niño,22.5
BU0002920,EN0000963,FUN000117,Q,20,niño,10.0
BU0002921,EN0000964,FUN000683,A,9,niño,30.0
BU0002922,EN0000964,FUN000878,J,2,adulto,15.0
BU0002923,EN0000964,FUN000741,B,3,niño,22.5
BU0002924,EN0000964,FUN000632,S,5,adulto,30.0
BU0002925,EN0000964,FUN000171,T,17,adulto,30.0
BU0002926,EN0000965,FUN000533,L,8,niño,22.5
BU0002927,EN0000965,FUN000373,O,8,niño,10.0
BU0002928,EN0000965,FUN000212,E,18,niño,30.0
BU0002929,EN0000966,FUN000790,E,11,adulto,10.0
BU0002930,EN0000966,FUN000659,Z,16,adulto,10.0
BU0002931,EN0000966,FUN000934,J,8,adulto,30.0
BU0002932,EN0000966,FUN000061,L,3,adulto,22.5
BU0002933,EN0000966,FUN000465,U,2,niño,10.0
BU0002934,EN0000967,FUN000300,M,3,niño,22.5
BU0002935,EN0000967,FUN000082,X,11,adulto,22.5
BU0002936,EN0000968,FUN000589,U,12,niño,15.0
BU0002937,EN0000969,FUN000812,L,19,niño,15.0
BU0002938,EN0000969,FUN000369,C,7,niño,15.0
BU0002939,EN0000969,FUN000816,E,16,niño,15.0
BU0002940,EN0000970,FUN000890,Q,13,adulto,10.0
BU0002941,EN0000970,FUN000913,Y,17,niño,30.0
BU0002942,EN0000971,FUN000952,F,7,adulto,30.0
BU0002943,EN0000971,FUN000848,F,17,adulto,10.0
BU0002944,EN0000972,FUN000124,D,7,niño,22.5
BU0002945,EN0000972,FUN000931,N,1,niño,30.0
BU0002946,EN0000972,FUN000591,M,16,adulto,15.0
BU0002947,EN0000972,FUN000254,L,13,adulto,10.0
BU0002948,EN0000972,FUN000321,F,7,adulto,22.5
BU0002949,EN0000973,FUN000572,A,3,adulto,10.0
BU0002950,EN0000973,FUN000100,K,18,adulto,30.0
BU0002951,EN0000973,FUN000201,M,17,niño,30.0
BU0002952,EN0000973,FUN000398,K,1,niño,22.5
BU0002953,EN0000974,FUN000628,X,8,niño,15.0
BU0002954,EN0000974,FUN000832,F,5,adulto,22.5
BU0002955,EN0000974,FUN000184,X,3,niño,15.0
BU0002956,EN0000975,FUN000806,D,19,niño,30.0
BU0002957,EN0000975,FUN000426,H,8,adulto,30.0
BU0002958,EN0000976,FUN000121,N,15,niño,30.0
BU0002959,EN0000976,FUN000543,C,7,adulto,15.0
BU0002960,EN0000976,FUN000380,T,17,niño,15.0
BU0002961,EN0000977,FUN000620,Z,4,niño,30.0
BU0002962,EN0000978,FUN000394,R,16,niño,10.0
BU0002963,EN0000978,FUN000785,P,19,niño,15.0
BU0002964,EN0000979,FUN000130,U,9,adulto,22.5
BU0002965,EN0000979,FUN000896,H,17,adulto,30.0
BU0002966,EN0000979,FUN000901,T,14,niño,22.5
BU0002967,EN0000979,FUN000162,W,10,niño,30.0
BU0002968,EN0000979,FUN000602,V,16,niño,15.0
BU0002969,EN0000980,FUN000973,H,3,adulto,10.0
BU0002970,EN0000980,FUN000748,W,7,adulto,22.5
BU0002971,EN0000980,FUN000686,X,20,adulto,30.0
BU0002972,EN0000980,FUN000109,T,17,niño,15.0
BU0002973,EN0000980,FUN000193,W,9,niño,15.0
BU0002974,EN0000981,FUN000124,T,18,adulto,30.0
BU0002975,EN0000981,FUN000745,X,14,adulto,22.5
BU0002976,EN0000981,FUN000532,T,20,adulto,15.0
BU0002977,EN0000982,FUN000167,H,3,niño,15.0
BU0002978,EN0000982,FUN000803,N,7,niño,10.0
BU0002979,EN0000983,FUN000515,H,3,niño,30.0
BU0002980,EN0000984,FUN000813,V,11,adulto,30.0
BU0002981,EN0000985,FUN000771,P,15,niño,10.0
BU0002982,EN0000986,FUN000118,X,19,niño,22.5
BU0002983,EN0000986,FUN000379,G,3,adulto,15.0
BU0002984,EN0000986,FUN000131,G,7,adulto,15.0
BU0002985,EN0000986,FUN000882,V,15,adulto,30.0
BU0002986,EN0000987,FUN000865,G,5,niño,30.0
BU0002987,EN0000987,FUN000892,F,11,niño,30.0
BU0002988,EN0000987,FUN000048,H,15,niño,10.0
BU0002989,EN0000988,FUN000798,J,14,adulto,15.0
BU0002990,EN0000988,FUN000110,Q,19,niño,10.0
BU0002991,EN0000988,FUN000203,R,16,adulto,15.0
BU0002992,EN0000989,FUN000908,C,14,niño,15.0
BU0002993,EN0000990,FUN000963,B,1,niño,22.5
BU0002994,EN0000991,FUN000821,L,14,adulto,10.0
BU0002995,EN0000991,FUN000955,C,3,adulto,30.0
BU0002996,EN0000991,FUN000005,H,6,niño,15.0
BU0002997,EN0000991,FUN000712,E,3,niño,15.0
BU0002998,EN0000992,FUN000224,Q,8,niño,10.0
BU0002999,EN0000993,FUN000316,W,14,adulto,10.0
BU0003000,EN0000994,FUN000414,Z,7,adulto,15.0
BU0003001,EN0000994,FUN000987,B,19,adulto,10.0
BU0003002,EN0000995,FUN000629,D,8,adulto,10.0
BU0003003,EN0000995,FUN000844,T,5,niño,22.5
BU0003004,EN0000995,FUN000648,P,6,niño,30.0
BU0003005,EN0000995,FUN000555,A,3,adulto,30.0
BU0003006,EN0000995,FUN000115,I,20,niño,15.0
BU0003007,EN0000996,FUN000229,D,4,niño,15.0
BU0003008,EN0000997,FUN000756,W,8,niño,22.5
BU0003009,EN0000997,FUN000407,L,16,niño,10.0
BU0003010,EN0000997,FUN000813,C,3,adulto,22.5
BU0003011,EN0000998,FUN000880,A,5,niño,30.0
BU0003012,EN0000999,FUN000732,S,18,adulto,10.0
BU0003013,EN0001000,FUN000403,G,4,adulto,30.0
BU0003014,EN0001000,FUN000732,H,3,niño,30.0
